"concept_id","chapter_type","chapter_id","chapter_name","chapter_level","parent_chapter_id"
1703687,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1704139,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1705674,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1707164,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1707687,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1709170,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1713332,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1714277,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1716903,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1717327,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1721543,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1728416,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1729720,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1734104,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1735947,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1736887,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1738366,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1738521,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1741309,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1742253,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1746940,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1750087,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1750461,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1750500,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1753745,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1754994,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1757803,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1762711,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1763204,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1763779,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1769535,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1771162,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1774470,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1776684,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1777087,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1777806,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1778162,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1781733,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1784444,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1790812,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1792429,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1794280,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1797513,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1836241,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1836430,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1836948,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19000498,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19001014,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19001311,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19001599,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19010400,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19011035,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19012346,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19015768,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19036781,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19037038,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19044727,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19049105,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19054702,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19056694,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19062817,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19069137,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19070251,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19077884,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19092849,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19093848,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19097405,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19111620,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19136187,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
19137312,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
35604848,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
35606465,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
36249204,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
40228152,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
40241186,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
40241331,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
42898933,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
43009086,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
43013024,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
44785094,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
44785885,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
45892419,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
45892552,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
45892558,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
45892847,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
739665,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
751698,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
902427,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
903963,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
920458,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
923840,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
942350,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
956874,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
958134,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
970250,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
974166,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
975125,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
978555,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
989878,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
991382,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
996541,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
1112921,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
1135766,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
1177480,"atc_1st",21601237,"C. CARDIOVASCULAR SYSTEM",1,NA
