"concept_id","year","sex","age_group","patient_count","record_count","denominator","prevalence"
1344143,2019,"M","30-39",7,10,15024,0.000465921192758253
1344143,2019,"M","40-49",11,61,12546,0.000876773473617089
1344143,2019,"M","50-59",26,128,10662,0.00243856687300694
1344143,2019,"M","60-69",41,166,9955,0.00411853340030136
1344143,2019,"M","70-79",45,137,6597,0.00682128240109141
1344143,2019,"M","80+",28,86,3408,0.00821596244131455
1344143,2020,"F","30-39",6,18,14624,0.000410284463894967
1344143,2020,"F","40-49",6,7,13365,0.000448933782267116
1344143,2020,"F","50-59",15,33,13699,0.00109497043579823
1344143,2020,"F","60-69",27,79,15006,0.00179928028788485
1344143,2020,"F","70-79",29,59,10987,0.00263948302539365
1344143,2020,"F","80+",24,41,8558,0.00280439354989484
1344143,2020,"M","30-39",7,26,15128,0.000462718138551031
1344143,2020,"M","40-49",14,36,12785,0.00109503324208056
1344143,2020,"M","50-59",24,129,10608,0.00226244343891403
1344143,2020,"M","60-69",35,133,9937,0.00352218979571299
1344143,2020,"M","70-79",45,114,6604,0.00681405208964264
1344143,2020,"M","80+",15,46,3549,0.00422654268808115
1344143,2021,"F","40-49",7,15,13256,0.000528062764031382
1344143,2021,"F","50-59",14,31,13532,0.00103458468814662
1344143,2021,"F","60-69",28,61,14915,0.00187730472678512
1344143,2021,"F","70-79",37,73,11141,0.00332106633156808
1344143,2021,"F","80+",29,48,9026,0.00321294039441613
1344143,2021,"M","40-49",20,38,12869,0.00155412230942575
1344143,2021,"M","50-59",27,73,10678,0.00252856340138603
1344143,2021,"M","60-69",54,169,9922,0.00544245111872606
1344143,2021,"M","70-79",39,112,6594,0.00591446769790719
1344143,2021,"M","80+",24,46,3763,0.00637788998139782
1344143,2022,"F","30-39",7,22,14451,0.000484395543560999
1344143,2022,"F","40-49",5,7,13235,0.000377786173026067
1344143,2022,"F","50-59",14,28,13434,0.00104213190412386
1344143,2022,"F","60-69",28,49,14797,0.00189227546124214
1344143,2022,"F","70-79",32,105,11418,0.00280259239796812
1344143,2022,"F","80+",31,68,8954,0.00346213982577619
1344143,2022,"M","30-39",10,15,15040,0.000664893617021277
1344143,2022,"M","40-49",13,32,13017,0.000998694015518169
1344143,2022,"M","50-59",18,38,10659,0.00168871376301717
1344143,2022,"M","60-69",42,85,9882,0.0042501517911354
1344143,2022,"M","70-79",51,156,6647,0.00767263427109974
1344143,2022,"M","80+",23,50,3737,0.00615466952100615
1344143,2023,"F","30-39",6,36,14062,0.000426681837576447
1344143,2023,"F","40-49",6,12,13319,0.000450484270590885
1344143,2023,"F","50-59",18,30,13362,0.00134710372698698
1344143,2023,"F","60-69",26,56,14637,0.00177632028421125
1344143,2023,"F","70-79",36,94,11861,0.00303515723800691
1344143,2023,"F","80+",30,48,8824,0.00339981867633726
1344143,2023,"M","30-39",9,16,14782,0.000608848599648221
1344143,2023,"M","40-49",12,28,13226,0.000907303795554211
1344143,2023,"M","50-59",29,42,10707,0.00270850845241431
1344143,2023,"M","60-69",45,142,9790,0.00459652706843718
1344143,2023,"M","70-79",42,150,6788,0.00618738951090159
1344143,2023,"M","80+",23,73,3657,0.00628930817610063
1344143,2024,"F","30-39",7,8,13588,0.00051516043567854
1344143,2024,"F","40-49",5,10,13482,0.000370864856846165
1344143,2024,"F","50-59",8,30,13247,0.000603910319317581
1344143,2024,"F","60-69",27,79,14433,0.00187071294949075
1344143,2024,"F","70-79",26,48,12344,0.00210628645495787
1344143,2024,"F","80+",30,64,8774,0.00341919307043538
1344143,2024,"M","20-29",6,20,8613,0.000696621386276559
1344143,2024,"M","30-39",8,19,14424,0.000554631170271769
1344143,2024,"M","40-49",16,39,13410,0.00119313944817301
1344143,2024,"M","50-59",23,61,10822,0.00212530031417483
1344143,2024,"M","60-69",43,167,9690,0.004437564499484
1344143,2024,"M","70-79",40,120,6955,0.00575125808770669
1344143,2024,"M","80+",18,48,3610,0.00498614958448753
1360067,2016,"F","70-79",5,5,10539,0.000474428313881772
1360067,2016,"F","80+",8,8,6702,0.00119367353028947
1360067,2017,"F","70-79",9,11,10561,0.000852192027270145
1360067,2017,"F","80+",8,14,7294,0.00109679188374006
1360067,2017,"M","70-79",6,7,6380,0.000940438871473354
1360067,2017,"M","80+",11,11,3029,0.00363156157147573
1360067,2018,"F","20-29",8,12,11412,0.000701016473887136
1360067,2018,"F","30-39",9,14,14336,0.000627790178571429
1360067,2018,"F","40-49",19,29,13490,0.00140845070422535
1360067,2018,"F","50-59",12,16,14106,0.000850701829008932
1360067,2018,"F","60-69",11,16,14989,0.000733871505770899
1360067,2018,"F","70-79",21,29,10600,0.0019811320754717
1360067,2018,"F","80+",18,21,7789,0.00231095134163564
1360067,2018,"M","50-59",6,6,10777,0.000556741208128422
1360067,2018,"M","60-69",6,10,9973,0.000601624385841773
1360067,2018,"M","70-79",9,15,6500,0.00138461538461538
1360067,2018,"M","80+",16,21,3212,0.0049813200498132
1360067,2019,"F","20-29",6,8,10708,0.000560328726186029
1360067,2019,"F","30-39",15,22,14482,0.00103576854025687
1360067,2019,"F","40-49",25,34,13508,0.0018507551080841
1360067,2019,"F","50-59",16,21,13865,0.00115398485394879
1360067,2019,"F","60-69",9,11,14845,0.000606264735601213
1360067,2019,"F","70-79",33,53,10817,0.00305075344365351
1360067,2019,"F","80+",54,65,8262,0.0065359477124183
1360067,2019,"M","40-49",5,9,12546,0.000398533397098677
1360067,2019,"M","50-59",5,6,10662,0.00046895516788595
1360067,2019,"M","60-69",15,24,9955,0.00150678051230537
1360067,2019,"M","70-79",25,37,6597,0.00378960133393967
1360067,2019,"M","80+",32,37,3408,0.00938967136150235
1360067,2020,"F","30-39",14,25,14624,0.000957330415754923
1360067,2020,"F","40-49",12,17,13365,0.000897867564534231
1360067,2020,"F","50-59",20,30,13699,0.00145996058106431
1360067,2020,"F","60-69",13,20,15006,0.000866320138611222
1360067,2020,"F","70-79",21,52,10987,0.00191134977700919
1360067,2020,"F","80+",34,37,8558,0.00397289086235102
1360067,2020,"M","40-49",5,10,12785,0.000391083300743058
1360067,2020,"M","50-59",10,12,10608,0.000942684766214178
1360067,2020,"M","60-69",9,9,9937,0.000905705947469055
1360067,2020,"M","70-79",17,22,6604,0.00257419745608722
1360067,2020,"M","80+",18,21,3549,0.00507185122569738
1360067,2021,"F","30-39",13,22,14570,0.000892244337680165
1360067,2021,"F","40-49",29,63,13256,0.0021876885938443
1360067,2021,"F","50-59",14,20,13532,0.00103458468814662
1360067,2021,"F","60-69",9,16,14915,0.000603419376466644
1360067,2021,"F","70-79",28,60,11141,0.00251323938605152
1360067,2021,"F","80+",47,56,9026,0.0052071792599158
1360067,2021,"M","40-49",5,6,12869,0.000388530577356438
1360067,2021,"M","50-59",9,18,10678,0.000842854467128676
1360067,2021,"M","60-69",6,8,9922,0.000604716790969563
1360067,2021,"M","70-79",27,46,6594,0.00409463148316652
1360067,2021,"M","80+",29,40,3763,0.0077066170608557
1360067,2022,"F","30-39",12,18,14451,0.000830392360390284
1360067,2022,"F","40-49",25,45,13235,0.00188893086513034
1360067,2022,"F","50-59",17,25,13434,0.00126544588357898
1360067,2022,"F","60-69",17,30,14797,0.00114888153003987
1360067,2022,"F","70-79",32,78,11418,0.00280259239796812
1360067,2022,"F","80+",57,78,8954,0.00636587000223364
1360067,2022,"M","40-49",9,21,13017,0.000691403549204886
1360067,2022,"M","50-59",8,9,10659,0.000750539450229853
1360067,2022,"M","60-69",11,15,9882,0.00111313499291641
1360067,2022,"M","70-79",22,35,6647,0.0033097638032195
1360067,2022,"M","80+",32,50,3737,0.00856301846400856
1360067,2023,"F","20-29",5,7,8678,0.000576169624337405
1360067,2023,"F","30-39",13,21,14062,0.000924477314748969
1360067,2023,"F","40-49",22,42,13319,0.00165177565883325
1360067,2023,"F","50-59",22,40,13362,0.00164646011076186
1360067,2023,"F","60-69",17,26,14637,0.00116144018583043
1360067,2023,"F","70-79",31,57,11861,0.00261360762161706
1360067,2023,"F","80+",57,72,8824,0.0064596554850408
1360067,2023,"M","30-39",6,7,14782,0.000405899066432147
1360067,2023,"M","40-49",11,22,13226,0.000831695145924694
1360067,2023,"M","50-59",11,11,10707,0.0010273652750537
1360067,2023,"M","60-69",17,22,9790,0.0017364657814096
1360067,2023,"M","70-79",30,39,6788,0.00441956393635828
1360067,2023,"M","80+",34,50,3657,0.00929723817336615
1360067,2024,"F","20-29",5,7,8280,0.000603864734299517
1360067,2024,"F","30-39",18,27,13588,0.00132469826317339
1360067,2024,"F","40-49",34,59,13482,0.00252188102655392
1360067,2024,"F","50-59",33,57,13247,0.00249113006718502
1360067,2024,"F","60-69",26,45,14433,0.0018014272846948
1360067,2024,"F","70-79",51,104,12344,0.00413156189241737
1360067,2024,"F","80+",76,119,8774,0.00866195577843629
1360067,2024,"M","20-29",5,9,8613,0.000580517821897132
1360067,2024,"M","40-49",6,7,13410,0.000447427293064877
