"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
1344143,"M","60-69",466,747,126712,105725,0.00367763116358356,0.00706550011823126,0.922729325031065,0.0852651963352669,0.755612611079205,1.08984603898292,0.334233427903719,1.89569823055422,1.68834836282969,2.12851320286968,0.440164840039994,1.89569823055422,10.8218753335517,2.71171149008785e-27,TRUE,"Random-Effects",13,0,0,7.67623212313435,0.809892484423887,0.73695242133169,1.10850622873044
1344143,"M","70-79",439,706,83735,64341,0.00524273004120141,0.0109727856265834,1.03545153081045,0.0947539652511484,0.849737171525837,1.22116589009506,0.371428718569221,2.04975507250946,1.80217257764745,2.33135045410739,0.529177876459941,2.04975507250946,10.9277910224226,8.48897434076414e-28,TRUE,"Random-Effects",13,0.0144306894769379,0.121877102708945,13.6655131497187,0.322575946608376,0.702093143607122,1.36880991801377
1344143,"M","80+",221,508,39868,29028,0.00554329286645932,0.0175003444949704,1.60779281121684,0.134452985027365,1.3442698029493,1.87131581948438,0.527046016535077,3.04785192015984,2.53901655713613,3.65866118561273,1.1196446284766,3.04785192015984,11.9580298711078,5.89438071914955e-33,TRUE,"Random-Effects",13,0.0502905226529503,0.219071115644708,15.3663159865149,0.222012284010435,1.03809209209347,2.17749353034022
1360067,"F","20-29",16,26,27666,28542,0.000578327188606954,0.000910938266414407,0.622382163843129,0.46862526774479,-0.296106483182098,1.54087081086836,1.83697729405045,1.53941495069551,0.814447447693075,2.90970080038598,2.0952533526929,1.53941495069551,1.32810201813974,0.184144406857236,FALSE,"Random-Effects",3,0,0,1.36145318658514,0.506249021555785,-1.39394962364856,2.63871395133482
1360067,"F","30-39",79,68,85631,73007,0.000922563090469573,0.000931417535304834,0.0129423978293487,0.240431962406196,-0.458295589219084,0.484180384877781,0.942475974096865,1.00901134646417,0.727845633234227,1.39879096721295,0.670945333978725,1.00901134646417,0.0538297724637927,0.957070788904807,FALSE,"Random-Effects",6,0,0,2.01339021939772,0.847289158714536,-0.605107637438412,0.630992433097109
1360067,"F","40-49",166,133,93655,74030,0.00177246276226576,0.00179656895853033,0.0224320784252008,0.169275040933561,-0.309340905286122,0.354205062136524,0.663545967422646,1.01567024240776,0.807010357412135,1.27828104291086,0.471270685498721,1.01567024240776,0.132518523117683,0.894574172900101,FALSE,"Random-Effects",7,0,0,5.38678636284558,0.495244308043591,-0.391769025338179,0.436633182188581
1360067,"F","50-59",134,86,95245,74981,0.00140689799989501,0.00114695722916472,-0.284360379604836,0.201581760352073,-0.679453369835084,0.110732610625411,0.790185980460495,0.821105566158339,0.624401812459573,1.07977641531888,0.455374602859302,1.21787019990456,-1.41064538333322,0.158349202740998,FALSE,"Random-Effects",7,0,0,5.04626110670439,0.537893638595853,-0.777613177984989,0.208892418775317
1360067,"F","60-69",102,84,103622,73837,0.000984346953349675,0.00113764102008478,0.220495895182182,0.236908683890332,-0.243836592867653,0.684828383232017,0.928664976099669,1.16513400723332,0.84449653406994,1.60751074758009,0.763014213510148,1.16513400723332,0.930721033781322,0.351997886423914,FALSE,"Random-Effects",7,0.0623446055248694,0.16714661098729,7.20414910853948,0.302379698189585,-0.621719398631157,1.06271118899552
1360067,"F","70-79",231,185,100268,69520,0.00230382574699805,0.00266110471806674,0.235914127199586,0.181299052098561,-0.119425485344845,0.591253739744017,0.710679225088862,1.17765269068886,0.920554163680208,1.50655541477568,0.586001251095476,1.17765269068886,1.30124302619814,0.193175282015797,FALSE,"Random-Effects",9,0.0948460825326747,0.247307042850306,10.6285038593884,0.223649838341654,-0.588189384385891,1.06001763878506
1360067,"F","80+",359,261,74183,53022,0.00483938368628931,0.00492248500622383,0.0320813446548608,0.136409305274146,-0.235275980838596,0.299438670148317,0.534714650986913,1.02248618065953,0.849522473903366,1.23066548767802,0.381143013774652,1.02248618065953,0.235184429613403,0.81406559047378,FALSE,"Random-Effects",9,0.0337556378793097,0.209460053477523,10.1196657236505,0.256727240377201,-0.495601418071805,0.559764107381527
